Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class,Predict
56928,935.66,324.0394421,224.1507189,1.445631955,0.722147602,57936,269.2266346,0.77012987,0.982601491,0.817146008,0.83084526,0.005692093,0.00167314,0.690303847,0.9979253,BARBUNYA,SEKER
47982,830.466,325.1112381,188.4026068,1.725619638,0.81497083,48471,247.169132,0.803637825,0.989911493,0.874267827,0.760260191,0.006775692,0.001396312,0.577995558,0.997400486,SIRA,SIRA
37149,713.446,266.1961182,177.8854551,1.49644679,0.743937124,37584,217.4846566,0.770246734,0.988425926,0.917138188,0.817009121,0.007165633,0.001969436,0.667503904,0.998884074,DERMASON,DERMASON
78630,1108.853,412.0149754,244.0177357,1.688463235,0.805750936,79898,316.4092688,0.805635246,0.984129765,0.803618985,0.767955748,0.005239921,0.001124215,0.589756032,0.995781377,BARBUNYA,CALI
69673,1063.011,390.0669854,228.7240767,1.705404131,0.810042421,70866,297.8429432,0.744488967,0.983165411,0.774816495,0.763568706,0.005598539,0.001173943,0.583037168,0.994313996,BARBUNYA,CALI
24211,574.946,218.0467134,141.63518,1.539495438,0.76030737,24500,175.5744931,0.730853986,0.988204082,0.920382766,0.80521504,0.009006101,0.002335415,0.648371261,0.998164598,DERMASON,DERMASON
75526,1059.166,377.0555787,255.7796155,1.47414241,0.734729212,76529,310.1010962,0.761965295,0.986893857,0.846015434,0.822428082,0.004992394,0.001408901,0.676387949,0.997092161,BARBUNYA,CALI
69189,1010.92,394.55423,225.4710506,1.749910816,0.820631527,70236,296.806622,0.790261787,0.985093115,0.850772298,0.752258117,0.005702557,0.001126463,0.565892274,0.990261011,CALI,CALI
35369,700.593,256.7380126,175.7317353,1.460965557,0.729032734,35801,212.2102954,0.749740329,0.987933298,0.905526277,0.826563598,0.007258843,0.002090029,0.683207381,0.998142452,DERMASON,DERMASON
45909,794.895,295.0094227,198.8993094,1.48320989,0.738536577,46412,241.7708714,0.766529754,0.989162286,0.913036557,0.819536099,0.006425961,0.001788093,0.671639417,0.996182226,SIRA,SIRA
65881,1027.604,409.5313175,207.2239825,1.976273752,0.862531851,67226,289.6244024,0.631988412,0.97999286,0.784004354,0.707209412,0.006216228,0.000959177,0.500145153,0.988423738,CALI,HOROZ
33143,687.482,249.2817602,169.8214722,1.467904836,0.732057291,33621,205.4238989,0.77745719,0.985782695,0.881209189,0.824063095,0.0075214,0.00213954,0.679079985,0.996824793,DERMASON,DERMASON
44591,802.209,302.6703418,187.9804312,1.610116223,0.78375258,45122,238.2751026,0.698480576,0.988231905,0.870727009,0.787242983,0.0067877,0.001608191,0.619751514,0.997871966,SIRA,SIRA
40863,737.27,263.7978064,197.7032286,1.334312081,0.662061107,41222,228.0973203,0.809088209,0.991291058,0.944684928,0.864667237,0.006455664,0.002225957,0.74764943,0.997597667,SEKER,SEKER
67439,998.962,357.3101094,240.5337456,1.485488485,0.739479357,68597,293.0290116,0.746080915,0.983118795,0.849225545,0.820097176,0.005298271,0.001478343,0.672559378,0.999079211,BARBUNYA,CALI
69806,1052.445,361.0514468,247.359232,1.4596239,0.728441513,71110,298.1270864,0.719093484,0.981662213,0.791961006,0.82571913,0.005172212,0.001483151,0.681812081,0.995189209,BARBUNYA,CALI
67593,992.946,392.317798,222.2408038,1.765282483,0.824074406,68881,293.3633933,0.724376286,0.981301084,0.861510004,0.74776978,0.005804119,0.001119406,0.559159643,0.987074724,CALI,CALI
40242,734.477,247.4112737,207.4393603,1.19269204,0.544994835,40680,226.3574734,0.772695853,0.989233038,0.93741742,0.914903634,0.006148086,0.002657181,0.83704866,0.998341273,SEKER,SEKER
33935,677.702,245.7217137,176.7212292,1.390448192,0.694810806,34311,207.8638592,0.735718157,0.989041415,0.928496312,0.845931994,0.007240952,0.002287269,0.715600938,0.995006031,DERMASON,DERMASON
56178,939.382,382.9148532,187.8800169,2.038081854,0.871352563,56840,267.4472867,0.798981682,0.988353272,0.800003099,0.698451064,0.0068161,0.001000598,0.487833889,0.994245397,HOROZ,HOROZ
61787,943.911,361.5859404,218.7760939,1.652767146,0.796190585,62403,280.4811077,0.708176692,0.99012868,0.871454825,0.77569694,0.005852136,0.001306961,0.601705743,0.994479485,BARBUNYA,CALI
68456,1005.058,377.2814998,232.9329807,1.619699789,0.78665066,69503,295.2302259,0.78641669,0.984935902,0.851606825,0.782519753,0.005511299,0.001274721,0.612337163,0.991802374,BARBUNYA,CALI
43991,808.658,320.6896817,177.0497204,1.811297307,0.833784206,45031,236.6666027,0.746838022,0.976904799,0.845364339,0.737992571,0.007289893,0.001333856,0.544633035,0.986492349,HOROZ,HOROZ
61254,961.239,347.3497104,224.9855621,1.543875558,0.761877961,62242,279.2687148,0.786709649,0.984126474,0.83307011,0.803998698,0.005670645,0.001461617,0.646413906,0.99798263,BARBUNYA,CALI
59311,968.736,393.721344,192.5798469,2.044457664,0.872212424,60039,274.8037675,0.653089764,0.987874548,0.794207954,0.697965126,0.006638252,0.000971781,0.487155317,0.995968422,HOROZ,HOROZ
45654,857.771,343.3268988,169.9096922,2.020643404,0.868954564,46271,241.0984823,0.799684708,0.986665514,0.779733117,0.70224175,0.007520193,0.00112812,0.493143476,0.996467112,HOROZ,HOROZ
43415,784.119,291.7272259,190.1964475,1.533820582,0.758247568,43938,235.1120899,0.783395586,0.988096864,0.887331123,0.805931257,0.006719503,0.001748674,0.649525192,0.996255107,SIRA,SIRA
66497,984.322,379.967827,225.4271182,1.68554622,0.804996551,67422,290.9752739,0.749650523,0.986280443,0.862457162,0.765789241,0.00571406,0.001212165,0.586433162,0.988460199,CALI,CALI
28772,630.362,229.9907855,159.6093666,1.440960455,0.719992764,29127,191.3991854,0.767457989,0.987811996,0.909912992,0.832203712,0.007993563,0.002365041,0.692563018,0.997955922,DERMASON,DERMASON
53983,933.999,397.868178,173.1954391,2.297220875,0.900281303,54549,262.170346,0.797550454,0.989624008,0.777631881,0.65893771,0.007370249,0.000857116,0.434198905,0.997450789,HOROZ,HOROZ
51332,889.637,330.8228042,198.618899,1.66561594,0.799715985,52283,255.651975,0.75168768,0.981810531,0.815027712,0.772776156,0.006444767,0.001417757,0.597182987,0.994677503,BARBUNYA,SIRA
39091,717.854,248.1300288,200.7329978,1.236119779,0.587831913,39454,223.0968557,0.745556149,0.990799412,0.95326664,0.899112682,0.006347498,0.002558814,0.808403616,0.999283698,SEKER,SEKER
40846,737.982,257.3563132,202.3259564,1.271988616,0.61800959,41230,228.0498683,0.77744152,0.990686393,0.942470703,0.88612502,0.006300649,0.002396321,0.785217552,0.998787787,SEKER,SEKER
58635,926.523,353.2945175,211.9276991,1.667052108,0.800104026,59458,273.233235,0.728204173,0.986158297,0.858330182,0.77338657,0.006025318,0.001329677,0.598126786,0.997108519,BARBUNYA,CALI
59468,945.536,370.0789421,205.5291693,1.80061518,0.831606207,60107,275.1672387,0.746710196,0.989368959,0.835866769,0.743536601,0.006223161,0.001173276,0.552846677,0.995464119,CALI,CALI
76939,1075.973,411.3313285,240.8925726,1.707530141,0.810570407,78365,312.988462,0.751636349,0.981803101,0.835129172,0.760915691,0.005346201,0.001105532,0.578992689,0.988647467,CALI,CALI
57644,917.251,360.3840144,204.8277878,1.759448844,0.822780124,58495,270.9144151,0.677479256,0.985451748,0.860969141,0.751738158,0.006251891,0.001231566,0.565110258,0.99428259,SIRA,SIRA
39698,742.795,251.1406602,201.8931814,1.243928391,0.594757999,40263,224.822293,0.745082583,0.985967265,0.904150128,0.895204675,0.00632628,0.00250621,0.80139141,0.996873527,SEKER,SEKER
35633,712.676,262.5884816,173.4937258,1.513533013,0.750644977,36022,213.0008091,0.694979716,0.989201044,0.881612997,0.811158234,0.00736925,0.001968001,0.657977681,0.995870943,SIRA,DERMASON
35770,697.392,260.1679446,175.3742259,1.483501599,0.738657583,36108,213.4098838,0.765068229,0.990639194,0.924218978,0.820277395,0.007273356,0.002031223,0.672855005,0.998181475,DERMASON,DERMASON
65532,975.528,366.8687666,227.8834095,1.609896777,0.783685486,66381,288.8562512,0.703170771,0.987210196,0.86533408,0.7873558,0.005598315,0.001327154,0.619929156,0.99802195,BARBUNYA,CALI
46810,805.383,305.4332514,196.0380614,1.55803036,0.766841918,47298,244.131815,0.787927755,0.989682439,0.906866979,0.799296782,0.006524957,0.001642819,0.638875346,0.995387185,SIRA,SIRA
55987,930.964,367.7353836,196.8858536,1.867759298,0.844598059,56791,266.9922516,0.722170627,0.985842827,0.811766802,0.726044497,0.006568228,0.001125851,0.527140611,0.984571778,HOROZ,HOROZ
60730,951.837,340.0269706,228.2420069,1.489765075,0.74123395,61724,278.071641,0.745748143,0.983896053,0.842341077,0.817792896,0.005598995,0.001544768,0.668785221,0.996332865,BARBUNYA,CALI
60756,982.65,352.9421998,219.8903051,1.605083042,0.782205329,61871,278.1311593,0.760153142,0.981978633,0.790681032,0.788036,0.005809174,0.001381906,0.621000737,0.996757752,BARBUNYA,CALI
42692,777.834,293.4051912,186.0652447,1.576894125,0.773203499,43232,233.146183,0.800074963,0.987509252,0.886711864,0.794621874,0.006872604,0.00169022,0.631423923,0.995688675,SIRA,SIRA
28078,616.31,227.3123329,157.4689594,1.443537404,0.721184824,28387,189.0767567,0.796900721,0.989114736,0.928918484,0.831792777,0.008095745,0.002390546,0.691879224,0.99875354,DERMASON,DERMASON
56247,965.918,395.9652465,182.9866599,2.163902257,0.886813191,57108,267.6114808,0.611746153,0.984923303,0.757580364,0.675845881,0.007039758,0.000906,0.456767655,0.988400559,HOROZ,HOROZ
42730,748.355,260.9115536,208.7675966,1.249770356,0.599803951,43110,233.2499212,0.754480445,0.99118534,0.95879868,0.893980807,0.006106051,0.002405764,0.799201683,0.998818573,SEKER,SEKER
34908,747.326,281.8264912,158.9575472,1.772967035,0.825756839,35676,210.8227835,0.715621156,0.978472923,0.785442953,0.748058788,0.008073407,0.001559479,0.55959195,0.992138081,DERMASON,HOROZ
41986,776.212,293.9542722,183.228814,1.60430156,0.78196351,42584,231.2103707,0.789151192,0.985957167,0.875696594,0.78655217,0.007001245,0.001652971,0.618664316,0.992524128,SIRA,SIRA
27066,601.838,216.7488203,159.5006961,1.358920842,0.677114109,27432,185.6380929,0.795590829,0.986657918,0.939019758,0.856466451,0.008008159,0.002657993,0.733534781,0.996815703,DERMASON,DERMASON
43662,767.382,264.360966,210.6831022,1.254780109,0.604042132,44131,235.7799504,0.786801939,0.98937255,0.931730416,0.891886401,0.006054715,0.002363261,0.795461351,0.998129081,SEKER,SEKER
35780,695.185,256.8210498,177.7155929,1.445123895,0.72191457,36107,213.4397126,0.729578728,0.990943584,0.93035654,0.831083405,0.007177782,0.002112265,0.690699627,0.998146534,DERMASON,DERMASON
77421,1096.711,386.5125852,256.2132386,1.508558213,0.748721586,78699,313.9673212,0.773243446,0.983760912,0.808880269,0.812308145,0.004992348,0.001340812,0.659844523,0.995413874,BARBUNYA,CALI
61731,969.593,363.2265518,218.0080432,1.666115371,0.799851062,63023,280.3539733,0.773755656,0.979499548,0.825152526,0.77184328,0.005884022,0.001288162,0.59574205,0.992574986,BARBUNYA,CALI
29149,638.688,243.9807936,152.660434,1.598192716,0.780058357,29460,192.6490578,0.798646501,0.989443313,0.897957974,0.789607473,0.008370126,0.002007043,0.623479961,0.996441132,DERMASON,DERMASON
44551,787.717,288.0984807,198.2078912,1.453516704,0.725723399,45291,238.1682073,0.765375893,0.983661213,0.902249987,0.826690258,0.006466712,0.001863093,0.683416783,0.993357709,SIRA,SIRA
32247,661.466,249.4888135,165.0153761,1.511912522,0.750021077,32569,202.6281214,0.765598291,0.990113298,0.926155968,0.812173174,0.007736807,0.00207652,0.659625264,0.997295697,DERMASON,DERMASON
42479,777.852,285.2182719,190.6807864,1.495789257,0.74367315,43076,232.5638463,0.707700253,0.986140774,0.882247026,0.815389017,0.006714336,0.001830806,0.664859249,0.994489322,SIRA,SIRA
62209,977.978,344.174161,231.3978415,1.487369799,0.740253597,63383,281.4373089,0.779874135,0.981477683,0.817344065,0.817717716,0.005532546,0.001525873,0.668662263,0.994548056,BARBUNYA,CALI
42617,787.075,294.1309035,185.1270471,1.588805677,0.777078579,43193,232.9413009,0.688960021,0.986664506,0.864491052,0.791964728,0.006901727,0.001674792,0.62720813,0.996511838,SIRA,SIRA
40834,737.916,264.2154584,196.9876855,1.341279064,0.666441861,41174,228.0163669,0.749357704,0.991742362,0.942362367,0.862994044,0.006470477,0.002213845,0.74475872,0.998929278,SEKER,SEKER
30616,650.285,240.7661412,162.3400573,1.48309755,0.738489952,30983,197.4373366,0.735289879,0.988154795,0.909810282,0.820037799,0.007864063,0.002193624,0.672461993,0.997326734,DERMASON,DERMASON
33179,675.765,257.0326846,164.7161766,1.560458055,0.767676579,33494,205.5354345,0.791672632,0.990595331,0.913023104,0.799647076,0.007746848,0.001953882,0.639435446,0.997812192,DERMASON,DERMASON
34627,686.753,254.3772765,173.8902109,1.462861396,0.729864578,35009,209.9725356,0.718164095,0.98908852,0.922621563,0.82543747,0.007346212,0.002103681,0.681347017,0.996716248,DERMASON,DERMASON
80378,1110.875,412.633194,248.6089765,1.659767881,0.798123498,81448,319.9069367,0.711832585,0.986862784,0.818496211,0.775281633,0.005133658,0.001144049,0.601061611,0.997622757,BARBUNYA,CALI
27176,602.499,222.5865143,155.7506438,1.42912099,0.714406594,27459,186.0149399,0.792464935,0.989693725,0.940768434,0.835697259,0.008190555,0.002464274,0.698389909,0.998083678,DERMASON,DERMASON
31692,658.62,246.9934071,163.5514985,1.510187369,0.749354099,31994,200.876847,0.792181173,0.99056073,0.918099355,0.813288295,0.007793557,0.002103263,0.661437851,0.998895088,DERMASON,DERMASON
33325,674.433,223.8254842,189.7357064,1.179669807,0.530484185,33701,205.9871545,0.798969072,0.988843061,0.920666621,0.920302508,0.006716444,0.00297195,0.846956707,0.999129255,SEKER,SEKER
66444,1009.712,365.9156692,235.4520258,1.554098624,0.7654799,68423,290.859293,0.734074287,0.971076977,0.818974912,0.794880672,0.005507129,0.001356166,0.631835282,0.981934343,BARBUNYA,CALI
75871,1061.687,361.0556651,268.9466595,1.342480571,0.667187589,76977,310.8085544,0.808514493,0.985632072,0.845848674,0.860832787,0.00475881,0.001611956,0.741033087,0.994822522,BARBUNYA,CALI
25021,584.754,217.0879252,147.092512,1.475859799,0.735457243,25339,178.4873291,0.708007923,0.987450176,0.919534704,0.822189115,0.008676229,0.002445669,0.675994941,0.997673758,DERMASON,DERMASON
29002,643.039,247.1040501,149.7897089,1.649673078,0.795326942,29355,192.162674,0.798953168,0.987974791,0.881379988,0.777658941,0.008520242,0.001922155,0.604753429,0.99764545,DERMASON,DERMASON
58260,952.149,319.5159041,232.9670574,1.371506803,0.684380469,59309,272.3581023,0.735401782,0.982312971,0.80755203,0.852408593,0.00548431,0.001786048,0.72660041,0.996537405,BARBUNYA,SEKER
38928,717.454,252.3058054,196.6759571,1.282850274,0.626384561,39271,222.6312399,0.801713485,0.99126582,0.950350556,0.882386513,0.006481345,0.002423708,0.778605959,0.998834867,SEKER,SEKER
38343,729.785,279.4803126,175.2427818,1.594817828,0.778994413,38680,220.952085,0.810634249,0.991287487,0.904703121,0.79058193,0.007288953,0.001756436,0.625019788,0.996792701,DERMASON,DERMASON
69518,1013.957,393.94202,228.4296567,1.724566003,0.814718959,71385,297.5114564,0.748084539,0.973846046,0.849704773,0.755216355,0.005666763,0.001137104,0.570351743,0.983609225,CALI,CALI
68050,1030.992,382.7137348,227.2306962,1.684251913,0.80466034,69160,294.3534457,0.724059414,0.98395026,0.804502509,0.769121719,0.005624008,0.001213964,0.591548219,0.99631622,BARBUNYA,CALI
74237,1065.145,369.0360907,257.734038,1.431848481,0.71570968,75569,307.4434649,0.746730909,0.982373725,0.822266905,0.833098639,0.004971053,0.001477114,0.694053342,0.993779224,BARBUNYA,CALI
35544,683.35,232.2347035,195.0293809,1.190767783,0.542904715,35949,212.7346384,0.784462591,0.98873404,0.956510555,0.916032941,0.006533724,0.002837821,0.839116349,0.999192714,SEKER,SEKER
48733,863.324,353.4646149,177.2423912,1.994244223,0.865190627,49160,249.0959308,0.6942814,0.991314076,0.821647206,0.704726641,0.007253085,0.001103533,0.496639639,0.99042073,HOROZ,HOROZ
69417,1047.174,366.4129998,243.3562738,1.505664901,0.747591875,70839,297.2952564,0.790266393,0.979926312,0.795496006,0.811366563,0.005278433,0.001411085,0.6583157,0.991202843,BARBUNYA,CALI
40485,733.929,255.6823119,202.1582879,1.264762946,0.612252891,40835,227.0398709,0.792177044,0.991428921,0.944486839,0.887976447,0.006315483,0.0024221,0.788502171,0.997268329,SEKER,SEKER
60595,956.082,327.7434485,236.1899254,1.387626708,0.69329395,61552,277.7623988,0.738495101,0.984452171,0.833021806,0.84749947,0.005408754,0.001721213,0.718255351,0.996670308,BARBUNYA,SEKER
59758,953.234,350.9536995,220.0849284,1.594628501,0.778934484,60714,275.8373592,0.763836695,0.984254044,0.826431513,0.785965099,0.005872916,0.001382441,0.617741137,0.985067623,CALI,CALI
64380,979.195,343.5301553,239.1536556,1.436441163,0.717881852,65278,286.3060633,0.796506161,0.986243451,0.843766856,0.83342338,0.005335976,0.001588021,0.694594531,0.997744176,BARBUNYA,CALI
83018,1118.78,444.7359468,240.2116079,1.851434037,0.841586819,84398,325.1181332,0.740306759,0.983648902,0.833475316,0.731036327,0.005357103,0.000943769,0.534414112,0.989432476,CALI,CALI
67623,992.572,370.4864029,233.25416,1.588337816,0.776928378,68500,293.4284883,0.684554179,0.98719708,0.862542013,0.792008792,0.005478704,0.001329773,0.627277926,0.996329251,BARBUNYA,CALI
55382,922.802,367.7977106,193.3845826,1.901897791,0.850614034,55970,265.5457634,0.703531504,0.989494372,0.817262262,0.721988625,0.006641106,0.001113119,0.521267575,0.99139765,HOROZ,HOROZ
33651,681.292,256.0806059,167.6423606,1.52754116,0.755934858,34053,206.9922315,0.714640673,0.988194873,0.911048002,0.808308895,0.007609896,0.002003862,0.653363269,0.998039286,DERMASON,DERMASON
40311,762.303,290.1587642,177.8756005,1.631245451,0.790060771,40886,226.5514495,0.772907679,0.985936506,0.871722344,0.780784445,0.007198005,0.001650124,0.609624349,0.994446946,SIRA,SIRA
47905,865.459,344.6048961,177.9479683,1.936548641,0.856357999,48616,246.9707278,0.664802454,0.985375185,0.803706927,0.716677942,0.007193506,0.001170622,0.513627273,0.994664197,HOROZ,HOROZ
76794,1045.608,395.7538512,248.7498339,1.590971319,0.777771731,78051,312.6933923,0.73412615,0.983895145,0.882672017,0.790120908,0.005153448,0.001238944,0.624291049,0.993229154,CALI,CALI
63408,1005.966,412.5516489,196.3377049,2.101234957,0.879493659,64200,284.1365395,0.798790627,0.987663551,0.787385321,0.688729618,0.006506303,0.000903044,0.474348486,0.996717621,HOROZ,HOROZ
49426,893.226,361.0223466,175.0976048,2.061834866,0.874511437,49964,250.8607935,0.601487106,0.989232247,0.778471319,0.694862232,0.0073043,0.001050396,0.482833521,0.995522989,HOROZ,HOROZ
72900,1053.947,412.5586584,228.0735835,1.80888401,0.833296022,74237,304.6623751,0.65275788,0.981990113,0.824707318,0.738470443,0.005659241,0.001038175,0.545338595,0.986454264,CALI,CALI
72255,1067.662,367.9362959,251.7640547,1.461432993,0.729238221,73640,303.3115944,0.710108892,0.981192287,0.796544784,0.824358993,0.005092191,0.001450608,0.67956775,0.99314273,BARBUNYA,CALI
29580,693.583,247.4153091,152.5909797,1.621428145,0.787166732,30358,194.0680956,0.759337697,0.974372488,0.77270043,0.784381922,0.008364277,0.001953073,0.615254999,0.997591772,DERMASON,DERMASON
41978,821.864,337.1714639,160.0360674,2.106846721,0.880178416,42593,231.1883423,0.684885466,0.985561008,0.780965218,0.685669954,0.008032099,0.001095139,0.470143286,0.990519842,HOROZ,HOROZ
